customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,external_id,name,email,segment,status,region,province,city,barangay,service_type,plan_type,notes
5480-XTFFL,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1176.0,39071.200000000004,No,,,,Residential,Active,MIMAROPA Region,Marinduque,Torrijos,West,Fiber,Postpaid,
8295-FHIVV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1086.3999999999999,9444.4,No,,,,Residential,At-Risk,MIMAROPA Region,Romblon,San Fernando,San Roque,Wireless,Business,
2495-INZWQ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2494.7999999999997,9760.800000000001,Yes,,,,Enterprise,At-Risk,Region XII (SOCCSKSARGEN),South Cotabato,Norala,San Isidro,Mobile,Family,
9086-YJYXS,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),4323.2,154212.80000000002,No,,,,Residential,At-Risk,Region X (Northern Mindanao),Bukidnon,Pangantucan,San Isidro,Wireless,Postpaid,
1179-INLAT,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,1089.2,3878.0,No,,,,Startup,Active,National Capital Region (NCR),NCR,City of Taguig,Santa Maria,DSL,Postpaid,
7909-FIOIY,Female,0,Yes,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1391.6000000000001,24348.8,No,,,,SMB,At-Risk,Region III (Central Luzon),Aurora,Dinalungan,Maligaya,DSL,Postpaid,
4139-SUGLD,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),1982.3999999999999,60340.0,Yes,,,,Enterprise,Active,Region III (Central Luzon),Bataan,Pilar,Rizal,Mobile,Postpaid,
6857-VWJDT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,5356.400000000001,5356.400000000001,Yes,,,,Enterprise,At-Risk,MIMAROPA Region,Romblon,Odiongan,Santa Cruz,Fiber,Prepaid,
6351-SCJKT,Male,0,No,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,2315.6,6006.0,No,,,,SMB,Active,Region XI (Davao Region),Davao de Oro,Mabini,Rizal,Wireless,Prepaid,
5468-BPMMO,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1097.6000000000001,47667.200000000004,No,,,,Startup,At-Risk,Region X (Northern Mindanao),Lanao del Norte,Maigo,San Isidro,Fiber,Postpaid,
5624-BQSSA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1173.2,1173.2,Yes,,,,SMB,At-Risk,Region I (Ilocos Region),Pangasinan,Santa Maria,Maligaya,Wireless,Prepaid,
0197-PNKNK,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),4729.2,327521.60000000003,No,,,,Residential,Active,Region VIII (Eastern Visayas),Biliran,Kawayan,Mabini,Mobile,Business,
2439-QKJUL,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1134.0,6148.8,No,,,,Residential,Active,Region II (Cagayan Valley),Batanes,Sabtang,San Isidro,DSL,Unlimited,
1194-SPVSP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1100.3999999999999,1100.3999999999999,No,,,,Startup,At-Risk,Region X (Northern Mindanao),Misamis Oriental,Laguindingan,Maligaya,Wireless,Unlimited,
9534-NSXEM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1156.3999999999999,33348.0,No,,,,Startup,At-Risk,Region XII (SOCCSKSARGEN),Sarangani,Malungon,Centro,Fiber,Postpaid,
2408-WITXK,Female,1,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1943.2000000000003,18468.8,Yes,,,,Enterprise,Active,Cordillera Administrative Region (CAR),Abra,Peñarrubia,Santa Maria,DSL,Business,
8929-KSWIH,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),5560.8,140756.0,No,,,,Residential,At-Risk,Region XIII (Caraga),Agusan del Sur,San Francisco,Santa Cruz,Wireless,Prepaid,
2250-IVBWA,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,4538.8,287579.60000000003,No,,,,Enterprise,Active,Negros Island Region (NIR),Siquijor,San Juan,San Jose,Mobile,Business,
1810-MVMAI,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,3785.5999999999995,112011.2,No,,,,SMB,At-Risk,Cordillera Administrative Region (CAR),Kalinga,Pinukpuk,Rizal,Wireless,Postpaid,
9506-UXUSK,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3928.4000000000005,52178.0,No,,,,Enterprise,At-Risk,Region V (Bicol Region),Camarines Sur,Siruma,Santa Maria,Wireless,Business,
1229-RCALF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,6440.0,414184.39999999997,No,,,,Startup,At-Risk,Cordillera Administrative Region (CAR),Mountain Province,Besao,San Isidro,Fiber,Unlimited,
3572-UOLYZ,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),4748.8,221695.6,No,,,,Residential,Active,Region VI (Western Visayas),Iloilo,Calinog,San Jose,Mobile,Postpaid,
1429-UYJSV,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1103.2,14610.399999999998,No,,,,Enterprise,Active,MIMAROPA Region,Palawan,Dr. Jose P. Rizal,San Jose,Mobile,Family,
5577-OTWWW,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1106.0,16648.8,Yes,,,,Startup,Active,MIMAROPA Region,Occidental Mindoro,Abra De Ilog,San Roque,Mobile,Prepaid,
6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5182.8,84845.59999999999,Yes,,,,Residential,Active,Negros Island Region (NIR),Siquijor,Siquijor,Rizal,Cable,Postpaid,
6366-XIVKZ,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,3536.4,45740.799999999996,No,,,,Residential,At-Risk,National Capital Region (NCR),NCR,Pateros,Santa Cruz,Mobile,Family,
3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),4144.0,272630.39999999997,No,,,,SMB,Active,National Capital Region (NCR),NCR,City of Caloocan,Santa Cruz,Cable,Unlimited,
2770-NSVDG,Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,1629.6000000000001,38528.0,No,,,,Startup,Active,Region III (Central Luzon),Zambales,San Antonio,San Vicente,Cable,Unlimited,
9375-MHRRS,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,2802.7999999999997,16147.600000000002,No,,,,Residential,At-Risk,Region IX (Zamboanga Peninsula),Sulu,Pandami,Bagong Silang,DSL,Unlimited,
2634-HCZGT,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,3362.7999999999997,180860.4,Yes,,,,Residential,At-Risk,Region XII (SOCCSKSARGEN),Sultan Kudarat,Lutayan,Santo Nino,Mobile,Prepaid,
7503-QQRVF,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),4160.8,65982.0,Yes,,,,Startup,Active,Region V (Bicol Region),Camarines Norte,Mercedes,San Isidro,Mobile,Postpaid,
4860-YZGZM,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1120.0,10382.4,No,,,,Enterprise,At-Risk,Region II (Cagayan Valley),Quirino,Aglipay,Bagong Silang,Mobile,Unlimited,
6599-GZWCM,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,4180.400000000001,54110.0,No,,,,SMB,At-Risk,Region VII (Central Visayas),Bohol,San Isidro,Maligaya,Fiber,Prepaid,
2691-NZETQ,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4779.599999999999,42481.6,Yes,,,,SMB,At-Risk,National Capital Region (NCR),NCR,City of Makati,Mabini,Fiber,Family,
4404-HIBDJ,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,4160.8,104372.8,Yes,,,,Enterprise,At-Risk,Region X (Northern Mindanao),Misamis Occidental,Aloran,West,DSL,Business,
5533-NHFRF,Male,1,No,No,7,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,2486.4,14884.800000000001,No,,,,Residential,Active,Region VI (Western Visayas),Iloilo,Mina,West,Fiber,Prepaid,
7037-MTYVW,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),4782.400000000001,184632.0,No,,,,Residential,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Mulondo,Poblacion,Fiber,Unlimited,
4760-THGOT,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,5269.599999999999,230008.80000000002,No,,,,Residential,Active,Region III (Central Luzon),Zambales,Castillejos,West,Wireless,Family,
7295-JOMMD,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5493.599999999999,22192.8,Yes,,,,Startup,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Norte,City of Dipolog,Mabini,Wireless,Prepaid,
4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,6098.400000000001,157306.80000000002,No,,,,Startup,At-Risk,Region VII (Central Visayas),Bohol,Loon,Santo Nino,DSL,Postpaid,
6584-VQMYT,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,3147.2000000000003,87782.8,No,,,,Enterprise,Active,Region IV-A (CALABARZON),Cavite,Magallanes,West,Mobile,Prepaid,
9838-BFCQT,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1461.6000000000001,103681.2,No,,,,Residential,Active,Region IV-A (CALABARZON),Rizal,City of Antipolo,San Jose,Wireless,Family,
2790-XUYMV,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),4785.2,337621.2,No,,,,Residential,At-Risk,Region X (Northern Mindanao),Bukidnon,City of Valencia,San Juan,DSL,Family,
0581-MDMPW,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),4981.2,116074.0,No,,,,SMB,Active,Region IX (Zamboanga Peninsula),Sulu,Jolo,San Roque,Cable,Unlimited,
5013-SBUIH,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,6140.400000000001,310864.39999999997,Yes,,,,Residential,Active,Cordillera Administrative Region (CAR),Ifugao,Alfonso Lista,Centro,Mobile,Prepaid,
1023-BQXZE,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),4163.599999999999,241771.60000000003,No,,,,Residential,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Picong,San Jose,Cable,Prepaid,
9163-GHAYE,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,2735.6,41260.799999999996,No,,,,Residential,Active,Region IV-A (CALABARZON),Cavite,City of Cavite,Centro,Mobile,Family,
3904-UKFRE,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,4485.599999999999,18824.399999999998,No,,,,Startup,At-Risk,National Capital Region (NCR),NCR,City of Navotas,Mabini,Mobile,Business,
5353-WILCI,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,3138.7999999999997,85268.40000000001,No,,,,Residential,At-Risk,Region VII (Central Visayas),Bohol,Valencia,Santa Maria,DSL,Business,
0709-TVGUR,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4174.8,34882.4,Yes,,,,Startup,Active,Region IV-A (CALABARZON),Cavite,Naic,Centro,Fiber,Family,
0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5028.8,277737.60000000003,No,,,,Enterprise,At-Risk,Region II (Cagayan Valley),Quirino,Aglipay,Bagong Silang,Fiber,Prepaid,
6023-YEBUP,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5653.2,18477.2,Yes,,,,Enterprise,At-Risk,MIMAROPA Region,Oriental Mindoro,Naujan,San Jose,DSL,Postpaid,
7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5314.400000000001,58735.59999999999,Yes,,,,Residential,Active,Region I (Ilocos Region),Pangasinan,Mangatarem,San Juan,Fiber,Family,
7009-PCARS,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1069.6000000000001,56084.0,No,,,,Startup,At-Risk,Region XI (Davao Region),Davao del Sur,Matanao,West,Mobile,Unlimited,
0519-DRGTI,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1139.6000000000001,24785.600000000002,No,,,,Enterprise,Active,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Pitogo,Rizal,Fiber,Postpaid,
1017-FBQMM,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),5938.8,375396.0,No,,,,Enterprise,At-Risk,Region XI (Davao Region),Davao de Oro,Nabunturan,West,Wireless,Family,
3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5874.400000000001,187686.80000000002,Yes,,,,SMB,At-Risk,Region XI (Davao Region),Davao del Norte,San Isidro,San Juan,Wireless,Prepaid,
1985-MBRYP,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1100.3999999999999,43638.0,No,,,,Enterprise,At-Risk,National Capital Region (NCR),NCR,City of Las Piñas,Centro,Mobile,Unlimited,
6158-DWPZT,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),1349.6000000000001,14548.800000000001,Yes,,,,SMB,At-Risk,Negros Island Region (NIR),Negros Occidental,Candoni,Santo Nino,DSL,Family,
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),3351.6,195073.19999999998,No,,,,Residential,Active,Cordillera Administrative Region (CAR),Ifugao,Alfonso Lista,Rizal,Wireless,Postpaid,
3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,4821.599999999999,273868.0,No,,,,SMB,At-Risk,Region I (Ilocos Region),La Union,City of San Fernando,Santa Maria,Wireless,Family,
1015-JPFYW,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1089.2,7658.0,No,,,,Enterprise,Active,Region VI (Western Visayas),Guimaras,Jordan,Poblacion,Cable,Family,
6645-MXQJT,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,5437.599999999999,10312.4,No,,,,Residential,Active,Region II (Cagayan Valley),Batanes,Uyugan,East,Fiber,Unlimited,
4360-QRAVE,Male,1,No,No,37,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,2052.4,73640.0,No,,,,SMB,At-Risk,Region XI (Davao Region),Davao del Sur,Bansalan,Centro,Fiber,Family,
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),5818.400000000001,378957.60000000003,No,,,,Enterprise,At-Risk,Negros Island Region (NIR),Siquijor,San Juan,San Juan,Mobile,Unlimited,
5804-JMYIO,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1106.0,42445.200000000004,No,,,,Enterprise,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,Akbar,Rizal,DSL,Prepaid,
3763-GCZHZ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,5826.8,385840.0,Yes,,,,Enterprise,Active,Region II (Cagayan Valley),Batanes,Itbayat,Santa Cruz,Fiber,Family,
6484-LATFU,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1374.8,92814.40000000001,No,,,,Startup,Active,Region VI (Western Visayas),Aklan,Ibajay,Santo Nino,Mobile,Prepaid,
7599-NTMDP,Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),2727.2000000000003,168478.80000000002,No,,,,Startup,Active,Negros Island Region (NIR),Siquijor,Siquijor,Centro,Mobile,Postpaid,
0772-GYEQQ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,4947.599999999999,14674.800000000001,Yes,,,,SMB,Active,Region II (Cagayan Valley),Quirino,Maddela,San Roque,Mobile,Postpaid,
0536-ACXIP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,6134.8,457245.60000000003,No,,,,Residential,Active,MIMAROPA Region,Marinduque,Santa Cruz,West,Wireless,Unlimited,
0936-NQLJU,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1156.3999999999999,49030.799999999996,No,,,,Startup,Active,Region I (Ilocos Region),La Union,Aringay,Poblacion,Fiber,Family,
4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5300.400000000001,148352.4,Yes,,,,Startup,Active,Region V (Bicol Region),Albay,Santo Domingo,San Isidro,Wireless,Business,
1575-KRZZE,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,3091.2000000000003,12356.4,No,,,,Residential,At-Risk,Region II (Cagayan Valley),Nueva Vizcaya,Alfonso Castaneda,San Jose,DSL,Unlimited,
3251-YMVWZ,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1346.8,72906.40000000001,No,,,,Enterprise,At-Risk,Region II (Cagayan Valley),Quirino,Nagtipunan,Maligaya,Cable,Unlimited,
4102-OQUPX,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4166.400000000001,4166.400000000001,Yes,,,,Enterprise,Active,National Capital Region (NCR),NCR,City of Malabon,Santa Cruz,Fiber,Business,
9170-GYZJC,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),4474.400000000001,186267.19999999998,Yes,,,,SMB,At-Risk,Region VII (Central Visayas),Bohol,Ubay,San Isidro,Mobile,Business,
4884-LEVMQ,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1145.2,44240.0,No,,,,Residential,Active,Region XIII (Caraga),Agusan del Norte,Nasipit,San Jose,Cable,Unlimited,
8857-CUPFQ,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1078.0,69308.40000000001,No,,,,Residential,At-Risk,Region XI (Davao Region),Davao del Norte,Santo Tomas,San Isidro,Cable,Prepaid,
7610-TVOPG,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1475.6000000000001,21201.600000000002,No,,,,Startup,Active,Region III (Central Luzon),Bulacan,Calumpit,Rizal,DSL,Business,
3638-DIMPH,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,2452.7999999999997,33188.4,No,,,,Startup,At-Risk,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Buadiposo-Buntong,Bagong Silang,Fiber,Prepaid,
1845-ZLLIG,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,2808.4,2808.4,No,,,,Residential,At-Risk,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,City of Lamitan,San Juan,DSL,Unlimited,
8559-WNQZS,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1145.2,1145.2,No,,,,Enterprise,At-Risk,Region VIII (Eastern Visayas),Samar,Santa Rita,San Roque,Mobile,Postpaid,
